Age,Gender,Student_Working_Status,Daily_Social_Media_Hours,Screen_Time_Hours,Night_Scrolling_Frequency,Online_Gaming_Hours,Content_Type_Preference,Exercise_Frequency_per_Week,Daily_Sleep_Hours,Caffeine_Intake_Cups,Study_Work_Hours_per_Day,Overthinking_Score,Anxiety_Score,Mood_Stability_Score,Social_Comparison_Index,Sleep_Quality_Score,Motivation_Level,Emotional_Fatigue_Score,Wellbeing_Index,Burnout_Risk,Sleep_Efficiency,Screen_Time_Ratio,Wellbeing_Balance
26,Male,Both,4.0,6.7,4.93,1.61,Gaming,3.89,6.2,1.06,8.15,4.02,4.67,4.32,3.8,4.98,3.08,6.66,2.24,High,0.6916666666666668,0.37640449438202245,-3.58
24,Male,Student,2.88,6.3,1.42,1.9,Lifestyle,4.37,6.52,0.61,5.61,2.44,3.3,7.35,3.65,6.88,4.76,2.73,5.33,Medium,0.9148936170212766,0.36041189931350115,2.03
18,Non-binary,Student,4.28,8.11,4.04,0.95,Lifestyle,0.95,6.23,2.56,3.14,5.16,4.47,5.37,5.13,7.71,4.75,4.82,4.39,Medium,1.066390041493776,0.4563871693866066,-0.07000000000000028
18,Female,Both,5.1,8.45,1.06,2.79,Entertainment,2.14,6.82,0.62,4.31,6.29,6.44,3.53,3.99,7.62,3.96,8.37,2.57,High,0.9744245524296675,0.4918509895227008,-4.409999999999999
26,Male,Working,6.55,8.9,1.47,1.75,Lifestyle,4.42,6.8,0.25,7.86,4.94,3.19,6.47,6.09,6.31,8.38,5.07,5.68,Medium,0.808974358974359,0.5174418604651163,3.3100000000000005
26,Female,Student,3.95,7.36,2.05,1.23,Lifestyle,3.11,7.81,1.01,3.09,3.02,3.55,7.07,3.14,7.93,6.5,5.04,5.73,Medium,0.9001135073779797,0.45460160592958615,1.46
21,Non-binary,Student,2.32,4.93,2.59,0.4,News,1.66,5.84,1.49,4.55,4.99,5.39,5.2,2.41,6.34,3.3,6.69,2.93,High,0.9269005847953217,0.2714757709251101,-3.3900000000000006
26,Female,Student,3.19,5.87,4.23,2.63,Educational,4.36,5.85,0.33,1.7,5.91,3.38,3.91,4.02,5.1,5.06,3.58,3.53,High,0.7445255474452555,0.32341597796143257,1.4799999999999995
20,Female,Both,3.37,7.42,2.71,1.79,Lifestyle,2.15,7.68,1.39,2.55,4.82,5.32,4.97,4.2,8.49,5.71,6.43,4.43,Medium,0.9781105990783411,0.45465686274509803,-0.7199999999999998
24,Female,Student,7.45,11.02,3.62,1.52,Gaming,2.81,6.56,2.1,3.25,4.89,5.01,5.18,7.09,7.05,7.06,6.54,4.5,Medium,0.9325396825396826,0.631880733944954,0.5199999999999996
23,Male,Student,3.84,6.42,2.21,1.43,Gaming,2.98,6.35,2.57,6.52,3.13,3.29,7.45,4.45,8.02,5.55,3.94,5.8,Medium,1.091156462585034,0.36373937677053825,1.6099999999999999
25,Female,Working,4.76,6.95,3.08,2.19,Lifestyle,2.9,3.61,0.0,3.92,4.91,6.11,5.7,6.17,5.27,4.13,8.32,2.63,High,1.1431670281995663,0.34085335948994605,-4.19
26,Male,Student,5.63,10.02,4.24,0.02,Entertainment,4.01,8.38,2.06,3.92,6.49,5.74,4.75,5.6,9.17,5.57,6.48,4.46,Medium,0.9776119402985074,0.6414852752880922,-0.9100000000000001
22,Non-binary,Working,6.06,9.02,3.76,0.0,Gaming,3.64,5.86,1.08,4.82,5.98,6.06,4.35,7.26,5.4,3.31,7.5,2.09,High,0.7871720116618076,0.49724366041896356,-4.1899999999999995
18,Male,Working,4.31,6.16,3.67,2.03,Lifestyle,1.09,6.84,1.64,9.06,6.14,5.78,4.83,3.28,8.25,4.75,6.92,3.83,High,1.052295918367347,0.358974358974359,-2.17
20,Female,Student,3.48,6.03,0.78,2.69,Gaming,2.59,5.87,0.62,4.16,4.15,4.93,6.86,4.12,6.34,3.36,5.8,3.73,High,0.9228529839883551,0.3325979040264755,-2.44
25,Male,Student,3.26,4.51,2.26,0.0,Lifestyle,2.44,7.34,0.67,7.38,4.28,3.94,6.61,4.49,6.58,5.73,3.98,4.99,Medium,0.7889688249400479,0.2707082833133253,1.7500000000000004
23,Female,Student,2.08,2.46,3.15,2.48,News,0.53,7.61,1.16,10.1,5.82,4.24,5.77,2.21,6.39,4.37,4.78,4.0,Medium,0.7421602787456446,0.150091519219036,-0.41000000000000014
25,Male,Working,5.33,9.29,2.74,3.44,Gaming,3.89,5.32,0.88,7.67,5.1,5.39,3.06,4.92,5.09,3.01,6.89,1.67,High,0.805379746835443,0.49732334047109206,-3.88
26,Female,Working,8.11,10.23,2.37,0.0,Lifestyle,6.12,8.41,0.68,5.05,4.93,2.64,6.43,6.64,8.02,8.17,5.36,6.21,Medium,0.8522848034006376,0.6561898652982682,2.8099999999999996
21,Female,Working,6.03,7.81,1.96,0.51,News,5.2,4.72,0.47,5.25,2.79,4.33,5.83,5.18,3.62,6.86,5.76,3.75,High,0.6328671328671329,0.40508298755186717,1.1000000000000005
18,Female,Student,4.03,6.47,4.18,1.55,Lifestyle,4.17,6.4,1.53,6.97,4.71,5.5,4.03,5.22,5.7,3.94,4.97,2.81,High,0.7702702702702703,0.3676136363636363,-1.0299999999999998
18,Female,Working,2.07,4.74,3.41,5.15,Lifestyle,0.32,5.3,1.09,7.76,4.73,4.96,5.71,3.59,4.95,4.1,4.12,3.41,High,0.7857142857142858,0.253475935828877,-0.020000000000000462
21,Male,Student,3.17,5.57,4.05,1.06,Entertainment,2.7,7.29,0.02,4.13,3.72,3.36,7.35,4.31,7.8,5.93,3.68,5.85,Medium,0.9408926417370327,0.3333333333333333,2.2499999999999996
24,Non-binary,Student,4.6,6.7,5.84,0.91,Lifestyle,5.04,8.42,0.57,4.14,6.33,6.65,3.31,4.32,7.92,6.51,4.23,4.1,Medium,0.8407643312101911,0.4300385109114249,2.2799999999999994
19,Female,Student,3.49,6.45,0.77,1.96,Gaming,5.09,6.95,2.3,7.57,5.63,4.93,4.69,4.54,6.72,6.18,4.74,4.25,Medium,0.8452830188679245,0.3782991202346041,1.4399999999999995
20,Female,Working,3.81,6.57,3.32,0.21,Educational,3.55,5.8,0.15,5.07,4.25,6.06,2.84,2.99,5.51,4.1,6.08,2.12,High,0.8102941176470588,0.36098901098901104,-1.9800000000000004
18,Female,Working,4.58,9.27,2.72,1.5,Lifestyle,2.36,5.53,2.33,6.04,4.63,6.35,5.16,4.65,4.47,3.81,8.14,2.07,High,0.6845329249617151,0.5018949648077964,-4.33
22,Female,Student,4.32,6.95,4.41,1.27,Gaming,2.54,8.87,0.96,7.51,6.46,4.11,5.6,5.19,9.47,7.4,4.85,6.0,Medium,0.9594731509625128,0.45935228023793784,2.5500000000000007
18,Male,Working,7.49,10.44,4.19,3.5,Lifestyle,3.28,5.52,2.41,6.27,6.57,6.07,2.75,6.07,5.61,4.18,7.97,1.84,High,0.8604294478527609,0.5649350649350648,-3.79
25,Female,Student,7.42,9.5,2.82,1.47,Educational,0.0,5.33,0.97,7.14,4.51,5.59,4.65,6.12,6.02,5.62,8.09,3.15,High,0.9510268562401263,0.5088377075522228,-2.4699999999999998
18,Female,Student,3.54,7.18,3.16,5.08,Educational,1.78,5.86,2.47,5.34,4.99,5.74,4.26,3.36,5.34,5.13,6.45,2.88,High,0.7784256559766763,0.39581036383682466,-1.3200000000000003
18,Female,Student,5.55,10.21,4.23,0.0,Lifestyle,0.0,5.92,2.93,8.87,6.55,5.55,2.54,4.82,4.57,3.23,6.63,1.42,High,0.6604046242774567,0.564712389380531,-3.4
19,Female,Both,1.91,4.82,3.87,1.26,Gaming,0.0,5.66,1.74,5.56,3.96,3.07,5.77,3.91,4.77,4.37,5.56,3.53,High,0.7162162162162161,0.2628135223555071,-1.1899999999999995
19,Male,Student,5.41,7.78,5.19,1.56,News,0.33,5.51,1.53,6.86,6.19,5.99,3.58,3.62,6.02,4.76,8.19,2.43,High,0.9247311827956989,0.4207679826933477,-3.4299999999999997
23,Male,Student,4.73,7.91,3.32,1.62,Entertainment,3.29,6.27,2.46,5.6,4.15,5.05,4.25,5.22,5.28,3.58,4.7,2.75,High,0.7262723521320495,0.446136491821771,-1.12
24,Male,Both,2.65,6.12,2.6,0.0,Lifestyle,1.6,6.66,1.44,7.83,4.31,5.19,4.04,3.42,7.0,4.98,5.92,3.49,High,0.9138381201044387,0.35294117647058826,-0.9399999999999995
22,Male,Working,5.73,11.62,1.96,1.97,Gaming,2.89,6.68,0.52,4.81,3.66,4.91,3.54,4.96,6.34,4.43,6.4,2.88,High,0.8255208333333334,0.6709006928406466,-1.9700000000000006
18,Female,Working,2.46,5.31,3.25,0.0,Educational,3.14,4.26,0.33,6.56,3.6,6.08,5.39,3.83,6.0,4.15,4.25,3.46,High,1.1406844106463878,0.26899696048632216,-0.09999999999999964
18,Female,Student,3.8,6.46,1.88,0.0,Gaming,0.87,5.53,1.71,4.63,6.01,8.5,2.98,3.21,4.66,3.75,9.08,1.0,High,0.7136294027565084,0.34975636166756907,-5.33
20,Male,Working,4.22,6.06,3.14,0.41,Lifestyle,0.8,6.1,1.06,5.11,4.8,4.85,5.41,4.82,6.83,3.96,5.37,3.7,High,0.9619718309859155,0.3385474860335196,-1.4100000000000001
19,Female,Student,1.47,4.17,5.08,2.41,Gaming,1.33,6.44,1.8,7.64,7.38,6.74,4.89,2.42,7.28,3.82,7.0,3.04,High,0.978494623655914,0.23747152619589978,-3.18
22,Non-binary,Working,4.24,6.82,4.17,2.53,Gaming,2.93,6.7,1.67,5.49,4.99,4.97,4.36,3.78,6.61,4.55,5.18,3.49,High,0.8584415584415584,0.3942196531791908,-0.6299999999999999
23,Female,Student,2.65,6.19,1.35,1.93,Lifestyle,4.74,5.04,0.59,5.93,4.46,4.25,7.09,3.42,7.5,5.59,5.48,5.11,Medium,1.2417218543046358,0.32647679324894513,0.10999999999999943
24,Female,Working,3.38,6.11,0.8,0.81,Lifestyle,0.0,6.35,1.88,4.73,4.88,4.35,5.03,4.53,5.07,4.15,6.44,2.95,High,0.689795918367347,0.3461756373937678,-2.29
21,Female,Student,3.85,5.83,0.95,2.96,News,4.78,8.7,2.62,4.81,4.48,3.26,7.2,4.54,8.38,8.97,5.24,6.76,Medium,0.863917525773196,0.3810457516339869,3.7300000000000004
24,Female,Student,1.46,3.4,2.29,0.91,Lifestyle,4.35,5.8,1.42,10.74,3.55,4.63,4.83,2.53,6.63,5.09,4.1,4.06,Medium,0.975,0.18681318681318682,0.9900000000000002
25,Male,Working,3.24,5.82,2.61,0.0,Educational,1.29,4.61,0.91,8.2,5.29,5.76,4.0,3.66,4.25,4.58,5.75,2.36,High,0.7575757575757576,0.3001547189272821,-1.17
18,Male,Student,3.74,7.49,4.34,2.72,Gaming,2.68,7.91,0.54,6.19,3.71,3.01,6.89,3.43,8.26,5.04,5.6,5.3,Medium,0.9270482603815937,0.4655065257924177,-0.5599999999999996
23,Male,Student,3.45,6.63,3.97,0.0,Educational,3.11,6.44,2.4,4.54,5.29,6.68,3.35,3.59,7.81,2.55,5.15,2.6,High,1.0497311827956988,0.37756264236902054,-2.6000000000000005
25,Male,Student,2.57,6.04,3.69,1.52,Entertainment,2.9,5.81,0.65,4.63,5.76,5.28,5.05,3.16,4.54,4.3,8.2,2.38,High,0.6666666666666667,0.3320505772402419,-3.8999999999999995
22,Non-binary,Working,1.97,4.98,2.27,0.58,Entertainment,2.61,8.28,3.08,3.18,3.99,4.27,5.57,1.89,9.18,5.92,3.44,5.6,Medium,0.9892241379310345,0.316793893129771,2.48
21,Female,Student,2.47,5.87,2.32,2.4,Lifestyle,4.26,3.0,1.48,10.91,2.38,5.44,4.75,1.26,4.01,2.61,3.75,2.26,High,1.0025,0.2795238095238095,-1.1400000000000001
19,Male,Working,1.09,3.74,2.19,1.71,Gaming,1.44,5.88,2.03,4.16,3.86,4.61,5.49,1.64,5.57,3.14,4.35,3.24,High,0.8095930232558141,0.206401766004415,-1.2099999999999995
23,Female,Working,2.73,4.87,4.68,1.35,Lifestyle,3.99,4.43,1.09,3.87,6.21,6.48,3.16,4.47,3.8,4.52,5.54,1.82,High,0.6998158379373849,0.24885028104241186,-1.0200000000000005
23,Male,Working,5.84,8.0,2.25,0.0,News,2.86,8.37,2.46,6.08,3.28,1.09,9.39,6.28,8.32,5.09,3.48,6.84,Medium,0.8879402347918891,0.5118362124120281,1.6099999999999999
18,Female,Student,1.68,3.79,1.24,1.6,Educational,1.51,5.75,0.65,2.41,3.94,3.15,5.81,4.18,4.76,5.57,5.13,4.0,Medium,0.7051851851851851,0.20767123287671233,0.4400000000000004
26,Female,Working,5.36,9.63,2.79,1.98,Lifestyle,2.08,4.74,2.67,5.81,5.18,7.4,2.3,5.28,4.55,3.12,8.25,1.0,High,0.7926829268292682,0.5000000000000001,-5.13
23,Male,Student,1.99,5.96,4.87,0.93,News,0.0,4.47,0.67,8.23,5.53,4.26,5.93,3.86,5.01,4.37,5.66,3.45,High,0.9159049360146252,0.30517153097798255,-1.29
20,Male,Student,4.76,7.33,2.92,1.42,Educational,4.79,7.85,0.95,7.13,4.15,3.27,5.04,4.78,8.9,5.98,3.71,5.48,Medium,1.0056497175141244,0.45386996904024773,2.2700000000000005
21,Female,Working,7.95,11.11,2.93,2.6,Lifestyle,1.97,8.91,1.16,6.22,7.45,4.15,5.27,4.44,9.22,6.34,5.64,5.31,Medium,0.9303733602421796,0.7362491716368456,0.7000000000000002
21,Female,Both,4.89,8.58,1.41,0.61,Lifestyle,1.94,6.25,3.72,4.37,4.69,5.32,5.3,5.54,6.74,4.77,5.13,3.86,High,0.9296551724137931,0.48338028169014086,-0.3600000000000003
20,Male,Student,3.71,6.12,3.65,0.0,Lifestyle,1.32,6.54,0.99,4.64,5.69,3.07,4.53,2.94,6.64,4.12,3.89,3.94,High,0.8806366047745358,0.35051546391752575,0.22999999999999998
20,Female,Student,3.76,6.63,4.19,2.72,News,4.77,5.78,1.34,4.86,5.8,7.21,2.93,3.39,6.33,4.31,6.9,2.17,High,0.9336283185840708,0.36388583973655325,-2.5900000000000007
20,Female,Both,5.33,7.38,2.79,2.23,Educational,1.84,7.62,2.78,4.53,4.37,5.19,4.24,6.68,6.21,4.72,5.49,3.28,High,0.7204176334106728,0.45054945054945056,-0.7700000000000005
21,Male,Working,4.59,6.72,3.89,2.57,Gaming,3.13,5.65,2.6,3.64,6.87,8.32,2.29,3.34,4.8,4.7,7.71,1.26,High,0.7218045112781954,0.36621253405994547,-3.01
24,Male,Student,4.4,8.07,0.0,0.59,News,0.0,5.36,2.64,5.01,1.02,4.49,4.23,2.67,6.02,3.03,8.88,2.2,High,0.9465408805031446,0.43293991416309013,-5.850000000000001
21,Male,Student,3.3,6.36,4.92,1.5,News,6.12,5.89,0.22,7.77,5.76,3.63,4.87,5.0,4.95,5.84,4.65,3.84,High,0.7184325108853411,0.3511871893981226,1.1899999999999995
26,Female,Student,4.5,7.52,3.13,1.91,News,1.67,7.29,1.17,5.32,6.1,3.79,6.31,2.72,6.84,5.79,4.16,4.99,Medium,0.8250904704463209,0.45002992220227406,1.63
18,Non-binary,Working,1.31,5.45,2.17,2.49,Educational,0.15,7.35,2.33,6.63,4.3,2.69,7.72,1.0,7.37,5.76,4.55,5.74,Medium,0.8826347305389222,0.3273273273273274,1.21
25,Female,Student,3.1,5.67,2.52,2.11,Entertainment,3.66,4.89,2.25,7.26,5.13,2.88,7.7,2.44,4.02,5.71,3.9,4.68,Medium,0.6825127334465195,0.2967032967032967,1.81
24,Female,Working,6.68,10.4,5.61,0.63,Gaming,2.34,6.32,1.98,8.55,6.01,5.69,4.2,6.09,6.58,4.06,7.56,2.74,High,0.8989071038251366,0.5882352941176471,-3.5
19,Female,Both,5.31,7.48,3.27,1.58,Gaming,3.33,3.38,0.33,3.3,5.45,7.12,3.41,5.65,3.57,3.53,7.19,1.12,High,0.815068493150685,0.3627546071774976,-3.6600000000000006
25,Female,Both,3.81,6.39,3.45,0.0,Gaming,5.06,5.05,1.29,6.86,5.35,6.6,2.76,4.78,6.64,3.87,6.44,2.25,High,1.0975206611570247,0.33720316622691293,-2.5700000000000003
18,Non-binary,Working,2.36,4.64,3.06,1.74,Entertainment,1.52,6.04,0.19,5.95,4.0,2.11,5.77,4.12,5.36,6.31,4.29,4.75,Medium,0.7613636363636364,0.25835189309576834,2.0199999999999996
26,Male,Student,7.02,9.23,2.34,4.15,News,2.25,5.32,1.59,9.77,6.77,5.7,4.93,5.7,5.3,4.91,7.04,2.92,High,0.8386075949367088,0.4941113490364026,-2.13
26,Female,Student,3.07,7.85,1.25,0.0,Entertainment,2.44,6.52,1.47,6.79,5.84,4.73,4.12,5.05,6.05,3.52,5.78,2.81,High,0.8045212765957447,0.44908466819221965,-2.2600000000000002
19,Female,Working,2.56,4.29,3.9,1.16,Gaming,1.18,8.13,1.28,7.2,5.14,3.53,5.98,4.44,8.84,8.34,3.38,6.57,Medium,0.9682365826944139,0.27032136105860116,4.96
24,Female,Student,4.26,6.56,2.58,1.15,News,3.53,6.85,1.92,6.14,4.39,3.14,6.22,3.83,5.93,5.9,4.84,4.69,Medium,0.7554140127388534,0.3825072886297376,1.0600000000000005
20,Male,Student,3.19,4.14,2.88,1.73,Educational,1.04,8.48,1.44,4.18,4.83,4.1,6.48,3.83,8.79,5.93,5.45,5.47,Medium,0.9272151898734176,0.2667525773195876,0.47999999999999954
24,Female,Student,0.98,3.46,4.28,0.98,Gaming,3.69,5.94,1.22,5.01,5.37,4.65,5.58,4.57,6.27,4.65,3.72,4.11,Medium,0.903458213256484,0.19158361018826137,0.9300000000000002
26,Female,Both,1.84,4.66,3.91,0.0,News,3.38,6.18,1.18,6.47,5.06,4.31,4.87,3.42,6.26,6.13,3.88,4.39,Medium,0.871866295264624,0.26150392817059487,2.25
21,Female,Working,3.7,7.55,2.47,2.0,Educational,1.98,7.39,1.93,8.62,5.33,3.65,7.25,6.69,7.25,4.46,4.78,4.91,Medium,0.8641239570917759,0.45454545454545453,-0.3200000000000003
18,Female,Student,2.31,4.8,3.61,2.48,Entertainment,1.65,8.16,1.92,4.65,5.23,5.97,5.97,1.02,8.08,5.1,4.56,4.63,Medium,0.8820960698689956,0.30303030303030304,0.54
19,Male,Student,1.67,3.51,3.89,3.47,News,1.61,7.17,0.89,3.16,4.96,3.57,6.0,2.38,6.15,5.77,3.62,4.77,Medium,0.7527539779681763,0.20855614973262032,2.1499999999999995
18,Non-binary,Student,1.8,4.3,2.11,2.13,News,4.06,7.63,0.27,5.43,2.72,2.66,7.36,2.28,8.01,6.48,5.77,5.88,Medium,0.9281575898030129,0.26267562614538786,0.7100000000000009
22,Female,Working,3.72,6.98,2.5,2.96,Entertainment,5.08,6.3,1.74,6.62,6.7,4.34,7.16,2.95,6.06,5.64,5.38,4.67,Medium,0.8301369863013698,0.3943502824858757,0.2599999999999998
22,Female,Student,3.81,7.57,3.37,0.19,Educational,2.04,5.07,2.21,5.35,4.18,6.54,4.19,3.15,7.83,4.75,8.51,3.08,High,1.2899505766062602,0.39989434759640785,-3.76
24,Male,Both,5.26,7.62,3.91,0.53,Entertainment,1.48,7.45,1.86,6.96,5.42,4.8,5.81,5.43,7.66,5.18,6.45,4.34,Medium,0.9065088757396451,0.4604229607250755,-1.2700000000000005
26,Male,Working,2.2,4.25,3.49,0.0,Gaming,2.47,6.01,1.88,7.89,3.71,6.17,4.23,2.76,5.4,3.75,5.8,2.46,High,0.7703281027104137,0.23624235686492492,-2.05
26,Female,Both,3.72,6.34,3.48,2.78,Lifestyle,2.45,6.46,0.76,4.74,5.4,6.47,4.76,4.32,6.54,4.47,7.2,2.98,High,0.8766756032171582,0.36145952109464086,-2.7300000000000004
20,Male,Working,2.99,6.34,2.49,1.24,Entertainment,2.7,4.36,1.53,5.01,6.51,8.16,1.04,3.02,4.74,4.6,7.82,1.0,High,0.8843283582089552,0.3228105906313645,-3.2200000000000006
20,Female,Working,4.83,8.62,1.91,1.95,Gaming,2.54,9.07,1.04,7.33,4.84,3.79,5.72,4.39,9.2,7.18,6.07,5.72,Medium,0.9136047666335649,0.5773610180843938,1.1099999999999994
20,Male,Working,4.03,6.0,3.6,2.7,News,3.18,7.49,1.54,4.57,4.19,2.21,5.61,1.89,7.44,5.19,3.43,5.14,Medium,0.8763250883392226,0.36341611144760755,1.7600000000000002
21,Female,Student,4.51,6.79,2.18,2.97,Gaming,3.9,8.19,0.7,8.97,5.63,3.18,6.62,5.58,7.42,6.25,5.68,5.29,Medium,0.8073993471164309,0.4294750158127767,0.5700000000000003
25,Female,Student,5.85,6.74,2.45,0.7,News,3.15,8.07,1.13,7.56,6.37,3.7,5.02,7.15,8.68,7.69,3.57,5.92,Medium,0.9570011025358324,0.4231010671688638,4.120000000000001
23,Male,Working,4.3,5.24,0.82,0.47,Lifestyle,4.48,6.61,0.65,5.87,3.57,3.89,5.04,4.54,6.1,5.85,3.74,4.39,Medium,0.8015768725361366,0.30132259919493964,2.1099999999999994
25,Female,Student,5.64,7.54,2.3,0.85,Lifestyle,4.67,3.83,1.33,6.81,6.2,6.14,5.52,5.67,4.02,5.34,5.8,2.97,High,0.8322981366459626,0.37382250867625183,-0.45999999999999996
18,Female,Student,2.04,4.05,2.5,0.0,Entertainment,2.04,6.55,1.07,7.07,4.89,5.13,4.48,2.15,7.01,5.42,2.99,4.28,Medium,0.928476821192053,0.23209169054441262,2.4299999999999997
25,Female,Working,1.81,4.33,1.82,1.72,Lifestyle,2.51,5.66,1.41,8.52,5.45,6.5,3.81,1.17,8.16,3.08,4.79,3.13,High,1.2252252252252251,0.2360959651035987,-1.71
21,Male,Working,5.99,9.29,1.92,3.05,Entertainment,3.26,8.17,0.59,7.32,4.66,3.81,4.13,5.32,7.44,7.84,5.48,4.92,Medium,0.8113413304253,0.5868603916614024,2.3599999999999994
18,Female,Student,4.42,7.33,3.1,0.0,Educational,4.71,7.33,0.0,6.48,6.8,5.18,4.18,3.24,8.82,5.88,5.65,4.49,Medium,1.0588235294117647,0.43971205758848225,0.22999999999999954
25,Male,Student,4.89,8.17,3.64,0.9,News,2.41,6.92,2.3,6.28,6.02,4.89,2.88,6.38,6.21,6.06,7.42,3.0,High,0.7840909090909091,0.4783372365339579,-1.3600000000000003
21,Male,Student,5.75,9.66,3.66,0.0,Entertainment,5.79,5.27,0.0,3.73,6.31,7.18,2.67,6.42,5.89,4.67,5.79,2.25,High,0.9393939393939394,0.5157501334757074,-1.12
23,Male,Student,2.86,6.11,3.76,0.23,Lifestyle,1.91,5.37,2.38,7.09,4.35,5.39,4.89,4.69,4.86,2.56,4.37,2.48,High,0.7629513343799058,0.32796564680622653,-1.81
25,Female,Both,3.08,5.88,4.21,0.79,Lifestyle,1.74,4.48,0.84,6.44,5.07,6.43,4.83,2.76,5.13,3.9,6.89,2.4,High,0.9361313868613138,0.3012295081967213,-2.9899999999999998
21,Male,Working,5.23,8.69,4.5,3.38,News,0.65,5.2,2.54,6.04,6.61,5.62,4.27,4.79,5.22,2.58,8.59,1.66,High,0.8419354838709677,0.46223404255319145,-6.01
20,Non-binary,Both,3.48,4.59,2.8,4.01,News,3.31,6.41,2.17,5.41,5.23,5.6,4.46,5.43,7.49,2.7,4.01,3.28,High,1.0107962213225372,0.26094371802160315,-1.3099999999999996
26,Male,Student,3.17,5.91,2.45,2.61,Educational,1.93,5.47,1.05,8.7,5.15,6.22,4.97,3.19,5.45,4.9,5.81,3.1,High,0.8423493044822257,0.3189422558014031,-0.9099999999999993
20,Male,Student,2.1,5.74,3.9,1.65,Educational,2.75,6.86,0.49,7.06,6.82,4.73,5.19,2.74,6.91,5.18,6.36,3.91,High,0.8791348600508906,0.3348891481913652,-1.1800000000000006
26,Female,Working,5.34,8.19,1.28,1.69,Lifestyle,2.33,7.37,2.15,6.55,3.46,3.93,5.02,6.16,9.33,4.31,5.51,4.65,Medium,1.114695340501792,0.4924834636199639,-1.2000000000000002
19,Male,Student,3.18,6.41,2.89,2.63,News,2.98,6.95,0.56,9.0,4.94,4.97,5.25,3.59,7.57,4.54,6.33,3.9,High,0.9522012578616352,0.3759530791788856,-1.79
19,Female,Student,5.32,8.12,1.98,2.69,Entertainment,3.92,8.85,0.38,5.34,4.31,3.51,7.13,4.21,9.23,6.27,6.51,5.88,Medium,0.9370558375634519,0.5359735973597359,-0.2400000000000002
19,Male,Both,4.74,8.35,2.05,2.43,Entertainment,2.82,6.19,1.75,7.08,4.29,4.98,2.92,5.16,8.82,4.24,6.6,3.4,High,1.226703755215577,0.46883773161145426,-2.3599999999999994
23,Male,Working,6.09,9.98,2.36,3.01,News,2.58,7.99,2.82,9.52,5.92,3.9,5.82,6.84,7.21,6.63,5.73,4.95,Medium,0.8020022246941045,0.6233603997501562,0.8999999999999995
20,Male,Student,1.46,2.36,3.84,0.52,Gaming,1.73,8.06,0.0,4.12,2.38,2.07,5.68,3.31,8.26,6.47,3.93,5.8,Medium,0.911699779249448,0.1480552070263488,2.5399999999999996
26,Male,Student,0.5,2.84,5.57,1.24,Educational,5.59,4.79,1.25,4.86,3.5,5.82,4.15,2.92,4.45,4.63,5.71,2.49,High,0.768566493955095,0.1478396668401874,-1.08
21,Male,Student,6.63,7.61,3.93,2.6,Gaming,3.65,7.04,0.72,8.14,5.91,4.35,6.57,6.42,6.69,4.92,5.48,4.42,Medium,0.8320895522388061,0.44870283018867924,-0.5600000000000005
18,Female,Both,5.52,4.56,0.77,0.79,Entertainment,0.6,8.53,0.0,5.06,4.82,2.97,6.89,6.37,8.93,5.01,5.68,5.5,Medium,0.9370409233997902,0.2947640594699418,-0.6699999999999999
21,Female,Working,2.46,6.05,2.74,4.87,News,1.58,5.96,1.37,1.82,3.33,3.46,6.73,4.49,5.05,4.75,5.42,4.03,Medium,0.7255747126436781,0.3353658536585366,-0.6699999999999999
18,Female,Student,2.77,6.56,2.23,2.51,Entertainment,4.49,5.31,2.02,4.07,3.79,5.68,5.21,2.15,5.92,4.48,5.64,3.32,High,0.9381933438985738,0.3509898341359015,-1.1599999999999993
22,Female,Student,4.07,6.56,1.77,0.9,Educational,2.0,6.99,1.9,3.5,4.25,5.05,5.89,4.53,6.57,5.47,5.75,4.18,Medium,0.8222778473091364,0.3856554967666079,-0.28000000000000025
21,Female,Working,3.7,6.01,2.78,4.05,Entertainment,2.81,6.76,1.21,3.48,6.18,6.34,4.04,3.69,8.16,3.57,6.48,3.12,High,1.0515463917525774,0.34860788863109043,-2.9100000000000006
25,Non-binary,Student,3.0,5.83,2.13,2.67,News,2.95,9.52,3.76,7.16,4.9,2.86,8.45,3.73,8.81,7.25,4.35,6.97,Medium,0.8374524714828898,0.4026243093922652,2.9000000000000004
25,Male,Both,2.73,8.53,2.03,0.4,News,2.11,7.89,1.81,7.09,4.19,2.4,5.96,5.29,8.32,6.25,5.29,5.56,Medium,0.935883014623172,0.5294847920546244,0.96
24,Male,Both,3.28,5.24,3.82,1.81,News,3.71,7.25,2.2,6.04,4.75,3.64,4.68,5.02,7.14,4.79,3.76,4.3,Medium,0.8654545454545454,0.3128358208955224,1.0300000000000002
20,Male,Working,4.74,6.39,3.22,0.29,Educational,2.54,5.4,1.35,5.59,5.85,4.92,5.86,3.19,5.92,3.45,4.01,3.59,High,0.9249999999999999,0.34354838709677415,-0.5599999999999996
18,Male,Working,4.02,7.62,4.95,2.14,Entertainment,3.12,4.44,3.33,7.51,4.83,4.86,4.17,3.45,4.06,4.22,6.95,2.19,High,0.7463235294117646,0.3895705521472393,-2.7300000000000004
18,Male,Student,3.26,6.92,1.53,0.0,Educational,1.7,8.14,1.75,7.19,4.18,3.11,3.88,3.47,8.97,4.02,3.6,4.51,Medium,0.9814004376367615,0.4363177805800757,0.4199999999999995
